User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Rate (kW),Charging Cost (USD),Time of Day,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,State of Charge (Change %),Charging Rate kW
User_1059,Nissan Leaf,55.81669376,Station_486,San Francisco,2024-02-14 02:00:00,2024-02-14 05:35:00,66.40550757,39.85618959,35.47430758,Evening,15.55736235,78.84999628,61.61189403,33.78521651,0.0,Level 2,Casual Driver,215.0,63.29263393,18.531769554418602
User_1060,Hyundai Kona,85.0,Station_409,Chicago,2024-02-14 03:00:00,2024-02-14 04:57:00,11.4569123,18.90537283,27.02672902,Night,89.11032954,51.82133563,99.80803124,15.44221214,2.0,DC Fast Charger,Casual Driver,117.0,-37.288993909999995,5.875339641025642
User_1061,Tesla Model 3,100.0,Station_197,Los Angeles,2024-02-14 04:00:00,2024-02-14 04:42:00,75.5709645,21.51246492,5.985014837,Afternoon,32.74760816,57.68229025,281.3132044,13.41284737,4.0,Level 2,Commuter,42.0,24.934682090000003,107.95852071428573
User_1062,Tesla Model 3,50.0,Station_158,New York,2024-02-14 05:00:00,2024-02-14 06:12:00,44.36125628,3.918655771,6.979177241,Evening,72.82160527,64.59866868,63.03242622,39.93747558,7.0,Level 1,Casual Driver,72.0,-8.222936590000003,36.96771356666667
User_1063,BMW i3,62.0,Station_204,New York,2024-02-14 06:00:00,2024-02-14 07:45:00,28.2530314,30.00242931,12.17243015,Evening,77.2337354,82.60953926,151.4129324,1.940753851,4.023079649,Level 2,Commuter,105.0,5.375803860000005,16.144589371428573
User_1064,Tesla Model 3,100.0,Station_196,New York,2024-02-14 07:00:00,2024-02-14 08:20:00,39.48883107,16.37151607,27.76749946,Morning,26.68552227,90.02467733,250.8122635,35.74915476,7.0,Level 2,Commuter,80.0,63.33915506,29.616623302500003
User_1065,Tesla Model 3,75.0,Station_216,New York,2024-02-14 08:00:00,2024-02-14 08:48:00,25.36585765,37.58308955,7.143473729,Morning,22.4745677,72.91954281,156.1962255,24.90608898,6.0,Level 1,Casual Driver,48.0,50.444975109999994,31.707322062499998
User_1066,BMW i3,62.0,Station_285,San Francisco,2024-02-14 09:00:00,2024-02-14 11:58:00,69.21096127,28.75662025,5.550899029,Night,27.766056,55.46322428,66.20030824,11.88893396,5.0,Level 1,Casual Driver,178.0,27.69716828,23.329537506741573
User_1067,BMW i3,45.8159872,Station_457,Chicago,2024-02-14 10:00:00,2024-02-14 12:31:00,34.60220459,5.579750455,29.23900984,Evening,21.24479174,73.43628023,155.1842358,5.097228918,6.0,Level 1,Long-Distance Traveler,151.0,52.19148849,13.749220366887418
User_1068,Hyundai Kona,62.0,Station_196,Houston,2024-02-14 11:00:00,2024-02-14 11:53:00,40.78700348,11.03185075,22.86464784,Morning,68.76134194,55.14615868,159.6155014,-0.658493238,3.0,Level 1,Long-Distance Traveler,53.0,-13.615183259999995,46.17396620377359
User_1069,Tesla Model 3,62.0,Station_307,Los Angeles,2024-02-14 12:00:00,2024-02-14 12:55:00,21.87125329,10.60205634,25.98727687,Evening,44.91946616,53.74660429,296.5755523,33.40477344,1.0,Level 1,Commuter,55.0,8.827138130000002,23.859549043636363
User_1070,Tesla Model 3,75.0,Station_152,New York,2024-02-14 13:00:00,2024-02-14 16:22:00,47.23207084,42.96030719,37.90032642,Afternoon,12.43408226,68.06083094,208.8156046,10.73912307,2.0,Level 1,Casual Driver,202.0,55.626748680000006,14.029327972277228
User_1071,Hyundai Kona,62.0,Station_14,Chicago,2024-02-14 14:00:00,2024-02-14 17:05:00,42.91893734,18.56004568,13.93043686,Evening,64.48728318,100.0,246.1538642,28.10055488,5.0,DC Fast Charger,Commuter,185.0,35.512716819999994,13.919655353513512
User_1072,Chevy Bolt,82.66681121,Station_325,Houston,2024-02-14 15:00:00,2024-02-14 17:29:00,18.79049305,38.26182989,39.51619105,Evening,41.7717522,67.06652609,156.48543,-2.736637604,3.0,Level 2,Long-Distance Traveler,149.0,25.294773889999995,7.566641496644294
User_1073,Chevy Bolt,100.0,Station_146,Chicago,2024-02-14 16:00:00,2024-02-14 17:51:00,47.28525433,3.602939856,11.96655487,Night,64.56614544,63.95523978,295.2142782,-3.667359715,1.0,DC Fast Charger,Commuter,111.0,-0.6109056600000002,25.559596935135133
User_1074,Chevy Bolt,62.0,Station_426,San Francisco,2024-02-14 17:00:00,2024-02-14 19:09:00,30.16557066,21.34393648,27.38847364,Afternoon,77.60389703,58.55293988,185.5529649,37.22247845,5.0,DC Fast Charger,Casual Driver,129.0,-19.050957150000002,14.03049798139535
User_1075,Hyundai Kona,85.0,Station_57,Houston,2024-02-14 18:00:00,2024-02-14 21:06:00,34.89511327,4.881436199,33.67501827,Afternoon,61.53265078,89.00103781,269.88834,-6.428742353,1.0,Level 1,Casual Driver,186.0,27.468387030000002,11.256488151612905
User_1076,Tesla Model 3,100.0,Station_211,Chicago,2024-02-14 19:00:00,2024-02-14 19:46:00,54.96447202,41.40704557,38.77291672,Morning,19.82642791,92.77652025,141.4683096,39.53379889,3.0,Level 2,Long-Distance Traveler,46.0,72.95009234,71.69278959130435
User_1077,Hyundai Kona,50.0,Station_268,San Francisco,2024-02-14 20:00:00,2024-02-14 21:37:00,74.7858194,36.55346728,31.30213529,Afternoon,37.3671233,98.55545615,245.5974515,21.37928832,7.0,DC Fast Charger,Commuter,97.0,61.188332849999995,46.25926973195876
User_1078,Hyundai Kona,75.0,Station_210,Chicago,2024-02-14 21:00:00,2024-02-14 22:13:00,34.79054782,23.21525779,31.8011366,Night,42.67037445,75.69609265,247.7485505,17.24178715,5.0,Level 2,Commuter,73.0,33.0257182,28.594970810958905
User_1079,Chevy Bolt,75.0,Station_17,Chicago,2024-02-14 22:00:00,2024-02-14 23:30:00,69.13309025,10.70555783,17.38741683,Morning,28.90301664,78.3486222,91.55117127,3.442904171,2.0,Level 2,Casual Driver,90.0,49.44560555999999,46.08872683333333
User_1080,Nissan Leaf,78.43167082,Station_286,Houston,2024-02-14 23:00:00,2024-02-15 01:32:00,38.08536377,1.654937068,15.63165131,Evening,11.83050192,97.6297836,135.7109313,-5.9392058,7.0,Level 1,Long-Distance Traveler,152.0,85.79928167999999,15.033696225000002
User_1081,Tesla Model 3,50.0,Station_344,San Francisco,2024-02-15 00:00:00,2024-02-15 02:02:00,27.75274592,31.65589628,17.09071969,Afternoon,24.84363201,87.93733108,265.6948969,34.02288007,1.0,Level 2,Casual Driver,122.0,63.09369907000001,13.648891436065574
User_1082,Chevy Bolt,85.0,Station_203,New York,2024-02-15 01:00:00,2024-02-15 04:45:00,41.65484517,11.10912556,33.38775732,Evening,90.93158953,52.84209945,111.8625958,13.07305645,2.931420755,DC Fast Charger,Casual Driver,225.0,-38.08949008,11.107958712
User_1083,Nissan Leaf,85.0,Station_99,Los Angeles,2024-02-15 02:00:00,2024-02-15 03:43:00,35.3868254,44.8489905,38.40350412,Morning,34.63530076,54.26589121,286.8353638,-7.643423793,7.0,DC Fast Charger,Long-Distance Traveler,103.0,19.63059045,20.613684699029125
User_1084,Nissan Leaf,85.0,Station_279,Houston,2024-02-15 03:00:00,2024-02-15 06:02:00,68.56767861,16.475471,24.53486846,Afternoon,68.27370384,93.5739471,92.04491203,-9.831678296,2.0,Level 1,Casual Driver,182.0,25.300243260000002,22.604729212087914
User_1085,BMW i3,106.8205569,Station_209,San Francisco,2024-02-15 04:00:00,2024-02-15 05:36:00,42.375860974999995,38.96856372,6.563206185,Morning,18.33631619,86.0444444,30.64930652,17.77514758,6.0,DC Fast Charger,Commuter,96.0,67.70812821,26.484913109374997
User_1086,Tesla Model 3,50.0,Station_129,Chicago,2024-02-15 05:00:00,2024-02-15 07:20:00,36.46547334,37.86028499,9.94150946,Morning,21.02346997,82.17941382,56.42945115,36.15182985,1.0,Level 1,Commuter,140.0,61.15594384999999,15.628060002857143
User_1087,Nissan Leaf,100.0,Station_335,San Francisco,2024-02-15 06:00:00,2024-02-15 06:31:00,44.64048953,25.79879263,17.65872598,Afternoon,32.30261967,69.57745988,294.7568521,-6.264891955,6.0,DC Fast Charger,Commuter,31.0,37.27484021000001,86.40094747741935
User_1088,Chevy Bolt,50.0,Station_288,Los Angeles,2024-02-15 07:00:00,2024-02-15 08:58:00,40.27163575,49.56638058,25.54888945,Afternoon,21.82670357,67.99820231,156.48543,33.79134237,2.0,DC Fast Charger,Casual Driver,118.0,46.17149874,20.477102923728815
User_1089,BMW i3,62.0,Station_252,Los Angeles,2024-02-15 08:00:00,2024-02-15 11:26:00,34.43336364,34.17197973,12.64595746,Morning,77.30425197,54.73637427,265.8371724,22.20619601,3.0,Level 1,Long-Distance Traveler,206.0,-22.567877699999997,10.029135040776701
User_1090,Tesla Model 3,50.0,Station_265,New York,2024-02-15 09:00:00,2024-02-15 12:47:00,44.75866738,15.41528226,31.47293151,Night,21.38995725,70.3751646,266.5930255,20.7801469,3.0,Level 2,Long-Distance Traveler,227.0,48.98520735000001,11.830484770044054
User_1091,Hyundai Kona,85.0,Station_271,New York,2024-02-15 10:00:00,2024-02-15 10:55:00,18.56138593,27.59968826,7.251346809,Afternoon,28.79944164,51.48425861,397.8180926,26.20337407,1.0,Level 1,Long-Distance Traveler,55.0,22.684816969999996,20.24878465090909
User_1092,Chevy Bolt,75.0,Station_412,Los Angeles,2024-02-15 11:00:00,2024-02-15 14:49:00,59.79776909,14.56492942,22.93421502,Morning,28.18918546,96.02650743,276.2253768,-0.635147614,4.0,Level 2,Long-Distance Traveler,229.0,67.83732196999999,15.667537752838427
User_1093,Nissan Leaf,75.0,Station_408,Houston,2024-02-15 12:00:00,2024-02-15 14:08:00,59.76831247,35.05498942,39.29790891,Evening,81.95499699,59.94650611,166.3327651,18.16464336,2.0,Level 2,Long-Distance Traveler,128.0,-22.008490879999997,28.0163964703125
User_1094,Nissan Leaf,62.0,Station_188,Houston,2024-02-15 13:00:00,2024-02-15 13:56:00,36.70152016,19.12193264,5.555604763,Evening,26.34819844,95.16288707,49.55082743,30.28584754,6.454001345,Level 1,Casual Driver,56.0,68.81468862999999,39.32305731428571
User_1095,Chevy Bolt,62.0,Station_419,Chicago,2024-02-15 14:00:00,2024-02-15 15:58:00,10.23177592,44.95562495,36.64488957,Afternoon,58.94811868,54.51620685,112.0138671,-3.823803069,5.0,Level 1,Long-Distance Traveler,118.0,-4.431911829999997,5.20259792542373
User_1096,Nissan Leaf,100.0,Station_214,New York,2024-02-15 15:00:00,2024-02-15 17:55:00,24.23053686,7.757341318,23.52913872,Afternoon,17.6959755,75.49959139,171.9916019,4.97528595,5.0,Level 1,Commuter,175.0,57.80361589,8.307612637714286
User_1097,BMW i3,85.0,Station_283,Chicago,2024-02-15 16:00:00,2024-02-15 19:31:00,21.70612433,47.97954498,8.123500316,Evening,17.07569176,94.51115567,169.8323958,18.7488221,5.0,Level 2,Casual Driver,211.0,77.43546391,6.172357629383887
User_1098,Tesla Model 3,85.0,Station_211,New York,2024-02-15 17:00:00,2024-02-15 17:30:00,57.8962718,10.41164634,23.08515639,Morning,53.19306375,96.33954228,101.5541016,23.90632005,5.0,Level 2,Commuter,30.0,43.14647853,115.7925436
User_1099,BMW i3,85.0,Station_365,Los Angeles,2024-02-15 18:00:00,2024-02-15 21:38:00,35.17106494,38.82106905,39.91104151,Morning,78.17670282,39.32823566,178.0107381,8.223655112,1.0,Level 2,Long-Distance Traveler,218.0,-38.848467160000006,9.680109616513763
User_1100,Nissan Leaf,75.0,Station_76,Houston,2024-02-15 19:00:00,2024-02-15 21:12:00,15.72955117,38.31515901,19.6337703,Morning,10.87427192,80.29223804,279.0313759,10.75337783,5.0,Level 2,Long-Distance Traveler,132.0,69.41796612,7.149795986363636
User_1101,Hyundai Kona,85.0,Station_148,Houston,2024-02-15 20:00:00,2024-02-15 22:40:00,34.07799973,12.59762021,19.57002063,Night,70.12447702,61.59652123,161.2107713,5.369915824,1.0,Level 1,Commuter,160.0,-8.52795579,12.77924989875
User_1102,Tesla Model 3,100.0,Station_321,Los Angeles,2024-02-15 21:00:00,2024-02-16 00:45:00,26.05024408,27.145522,36.21603706,Afternoon,88.85463221,69.47174832,211.4946307,19.39469541,2.0,Level 1,Commuter,225.0,-19.382883890000002,6.946731754666667
User_1103,Tesla Model 3,85.0,Station_213,Chicago,2024-02-15 22:00:00,2024-02-15 23:10:00,21.84790823,23.38920535,11.767449,Night,19.5455114,54.51263808,240.6560603,11.91366331,0.0,Level 2,Casual Driver,70.0,34.96712668000001,18.726778482857142
User_1104,Chevy Bolt,75.0,Station_433,Chicago,2024-02-15 23:00:00,2024-02-16 02:14:00,15.42551088,18.99992559,22.76810728,Night,27.09927324,55.42123371,218.1421992,0.009960833,1.0,DC Fast Charger,Long-Distance Traveler,194.0,28.321960470000004,4.770776560824742
User_1105,Chevy Bolt,85.0,Station_109,San Francisco,2024-02-16 00:00:00,2024-02-16 01:20:00,13.65069804,33.30409087,38.31431024,Night,44.38857832,86.60840854,156.48543,28.9191399,5.0,Level 1,Long-Distance Traveler,80.0,42.21983022,10.238023530000001
User_1106,Hyundai Kona,75.0,Station_129,New York,2024-02-16 01:00:00,2024-02-16 01:44:00,24.77565939,27.59968826,7.640747742,Night,41.89994474,52.62172855,171.1064686,0.951129923,6.664510336,DC Fast Charger,Long-Distance Traveler,44.0,10.721783809999998,33.78499007727273
User_1107,Tesla Model 3,75.0,Station_10,Chicago,2024-02-16 02:00:00,2024-02-16 02:37:00,67.45812734,17.88555932,29.51862405,Morning,58.36277009,83.42106852,93.34872262,24.41574986,4.0,DC Fast Charger,Commuter,37.0,25.058298430000008,109.39155784864865
User_1108,Hyundai Kona,62.0,Station_47,Los Angeles,2024-02-16 03:00:00,2024-02-16 04:07:00,12.04324736,27.59968826,22.74283976,Afternoon,22.71061363,62.27593336,284.1948591,12.58851787,5.0,DC Fast Charger,Long-Distance Traveler,67.0,39.56531973,10.784997635820895
User_1109,Chevy Bolt,85.0,Station_379,Chicago,2024-02-16 04:00:00,2024-02-16 06:23:00,61.2314659,9.142503298,38.66270263,Afternoon,53.2402884,85.77640672,13.79446113,38.9638634,7.0,Level 2,Casual Driver,143.0,32.53611832,25.691524153846157
User_1110,Chevy Bolt,50.0,Station_315,Houston,2024-02-16 05:00:00,2024-02-16 06:52:00,23.19329022,31.98319246,5.811559056,Night,72.88118471,86.93554787,181.0498499,17.07536932,7.0,Level 1,Casual Driver,112.0,14.054363159999994,12.424976903571428
User_1111,Tesla Model 3,85.0,Station_96,New York,2024-02-16 06:00:00,2024-02-16 07:25:00,48.38617698,27.80523085,15.98658936,Afternoon,19.32352623,81.92624465,112.0977392,17.94702949,7.0,DC Fast Charger,Commuter,85.0,62.60271842,34.154948456470585
User_1112,BMW i3,75.0,Station_446,San Francisco,2024-02-16 07:00:00,2024-02-16 10:24:00,29.68080627,45.67133508,21.06445774,Evening,79.22097833,54.36726876,265.9793028,34.18857418,3.0,Level 2,Commuter,204.0,-24.853709569999992,8.729648902941177
User_1113,Nissan Leaf,85.0,Station_103,New York,2024-02-16 08:00:00,2024-02-16 10:12:00,25.08836904,4.959155493,21.52923874,Morning,36.83547252,58.6046337,140.2019568,-9.600906083,5.0,Level 1,Casual Driver,132.0,21.769161179999998,11.403804109090908
User_1114,Chevy Bolt,75.0,Station_380,Houston,2024-02-16 09:00:00,2024-02-16 11:47:00,41.08911136,47.65616728,19.80559334,Afternoon,25.18431669,80.23578041,200.8832181,20.77797923,6.0,Level 2,Commuter,167.0,55.05146372,14.762554979640718
User_1115,Chevy Bolt,100.0,Station_342,Houston,2024-02-16 10:00:00,2024-02-16 12:11:00,56.1150925,5.488039505,16.3478361,Morning,22.3498793,80.08848452,81.9684014,36.59253901,7.0,Level 1,Commuter,131.0,57.73860522,25.70156908396947
User_1116,BMW i3,50.0,Station_146,Houston,2024-02-16 11:00:00,2024-02-16 12:47:00,15.89873423,40.44452193,12.06768036,Evening,46.21839949,60.72812099,211.552868,-5.068598814,7.0,Level 1,Long-Distance Traveler,107.0,14.509721499999998,8.915178072897197
User_1117,BMW i3,85.0,Station_368,Houston,2024-02-16 12:00:00,2024-02-16 15:26:00,41.15701391,46.12968887,13.44237938,Morning,31.46784538,77.45210904,125.7627772,29.4542124,5.0,Level 2,Casual Driver,206.0,45.984263659999996,11.987479779611652
User_1118,Hyundai Kona,50.0,Station_430,Los Angeles,2024-02-16 13:00:00,2024-02-16 16:18:00,41.90586399,24.47957145,26.72808826,Evening,46.40094287,58.93316027,44.50589476,11.76834665,5.0,DC Fast Charger,Long-Distance Traveler,198.0,12.5322174,12.698746663636365
User_1119,Hyundai Kona,85.0,Station_416,San Francisco,2024-02-16 14:00:00,2024-02-16 15:52:00,8.33578916,41.75876322,8.212490084,Night,15.62532742,42.50515976,206.2702339,-7.327746525,4.0,Level 1,Casual Driver,112.0,26.87983234,4.465601335714285
User_1120,Nissan Leaf,62.0,Station_27,Houston,2024-02-16 15:00:00,2024-02-16 15:59:00,90.23550358,4.841450613,35.02884819,Afternoon,70.55201083,50.51807735,102.7551583,36.3683292,1.0,Level 1,Long-Distance Traveler,59.0,-20.03393348,91.76491889491525
User_1121,Nissan Leaf,62.0,Station_220,Houston,2024-02-16 16:00:00,2024-02-16 16:34:00,18.10247227,41.55273261,37.69680547,Night,33.30088316,99.70093459,51.23943381,1.102630909,3.0,DC Fast Charger,Casual Driver,34.0,66.40005143,31.9455393
User_1122,Tesla Model 3,50.0,Station_18,Chicago,2024-02-16 17:00:00,2024-02-16 19:28:00,59.19854015,10.55360588,7.034850999,Afternoon,32.90161478,90.23527141,286.8165204,2.483073707,6.0,Level 1,Casual Driver,148.0,57.33365662999999,23.99940816891892
User_1123,Hyundai Kona,85.0,Station_167,San Francisco,2024-02-16 18:00:00,2024-02-16 21:48:00,42.91893734,7.751265949,11.57425868,Night,25.61224485,76.51291374,249.1285257,5.150822841,5.0,DC Fast Charger,Casual Driver,228.0,50.900668890000006,11.294457194736843
User_1124,Chevy Bolt,85.0,Station_433,New York,2024-02-16 19:00:00,2024-02-16 20:00:00,15.77476306,25.36486363,36.22553466,Evening,59.6109728,58.95963114,297.102322,23.96306613,7.0,Level 1,Commuter,60.0,-0.6513416599999999,15.77476306
User_1125,Hyundai Kona,50.0,Station_477,San Francisco,2024-02-16 20:00:00,2024-02-16 23:29:00,75.09027362,12.37449399,6.123307927,Afternoon,61.92829079,50.51275747,150.2600995,23.9819183,3.0,DC Fast Charger,Long-Distance Traveler,209.0,-11.415533320000002,21.557016350239234
User_1126,Chevy Bolt,100.0,Station_82,San Francisco,2024-02-16 21:00:00,2024-02-16 21:52:00,23.9150038,33.50495955,5.587219999,Night,38.27073246,84.48086579,295.9721051,4.832295504,2.0,Level 1,Commuter,52.0,46.21013333,27.594235153846153
User_1127,BMW i3,50.0,Station_428,San Francisco,2024-02-16 22:00:00,2024-02-16 23:17:00,13.81997124,12.27483651,20.83704762,Morning,86.60875865,99.09312749,119.344643,38.58891646,7.0,Level 1,Commuter,77.0,12.484368840000002,10.768808758441557
User_1128,Hyundai Kona,62.0,Station_72,Houston,2024-02-16 23:00:00,2024-02-17 01:18:00,79.97267191,37.46218915,8.471445141,Morning,75.82897475,67.97645022,117.6978933,16.05241314,5.0,Level 1,Casual Driver,138.0,-7.852524529999997,34.77072691739131
User_1129,BMW i3,50.0,Station_310,Houston,2024-02-17 00:00:00,2024-02-17 01:09:00,5.163807088,5.265203285,7.411839346,Night,32.17142733,56.72395742,45.40059866,-9.824574766,2.0,DC Fast Charger,Casual Driver,69.0,24.552530089999998,4.490267033043479
User_1130,Nissan Leaf,75.0,Station_479,Los Angeles,2024-02-17 01:00:00,2024-02-17 01:35:00,55.09525584,45.21062994,8.631878816,Evening,54.16347655,56.69621756,100.8403906,3.287417875,3.0,Level 1,Commuter,35.0,2.5327410100000023,94.44901001142857
User_1131,Nissan Leaf,102.3993713,Station_254,New York,2024-02-17 02:00:00,2024-02-17 03:07:00,38.1882111,23.1963737,8.644366685,Night,40.62902374,62.79520214,72.32230353,21.18138748,6.0,Level 2,Commuter,67.0,22.1661784,34.198398
User_1132,Tesla Model 3,60.30920245,Station_162,Chicago,2024-02-17 03:00:00,2024-02-17 06:18:00,41.13168723,46.5433563,10.68119517,Morning,64.7483681,92.69456876,224.5599166,11.13374105,4.435152229,Level 2,Commuter,198.0,27.946200660000002,12.464147645454545
User_1133,Hyundai Kona,100.0,Station_327,San Francisco,2024-02-17 04:00:00,2024-02-17 06:09:00,55.1998384,26.97034259,13.32259474,Afternoon,28.68722066,81.11188792,161.2107713,15.30316247,6.0,Level 2,Casual Driver,129.0,52.42466726,25.674343441860465
User_1134,BMW i3,75.0,Station_420,New York,2024-02-17 05:00:00,2024-02-17 05:56:00,72.31121636,34.26166815,23.89374911,Afternoon,59.49110801,92.31293061,54.13870978,8.41258161,0.0,Level 1,Casual Driver,56.0,32.8218226,77.47630324285714
User_1135,Chevy Bolt,75.0,Station_402,New York,2024-02-17 06:00:00,2024-02-17 09:52:00,37.4938057,15.80000416,7.392687496,Night,86.54445156,93.38177891,215.8995536,0.400354873,7.0,DC Fast Charger,Casual Driver,232.0,6.837327349999995,9.696673887931036
User_1136,Nissan Leaf,62.0,Station_38,Los Angeles,2024-02-17 07:00:00,2024-02-17 08:38:00,55.37495429,18.05023749,8.623498537,Afternoon,57.06950066,92.42038994,270.0365183,-2.642243391,2.0,DC Fast Charger,Long-Distance Traveler,98.0,35.350889280000004,33.90303323877551
User_1137,Nissan Leaf,75.0,Station_443,Chicago,2024-02-17 08:00:00,2024-02-17 09:26:00,33.46739898,18.94297604,33.2242609,Morning,44.25432305,91.06019255,40.31861723,26.8277321,6.0,Level 1,Commuter,86.0,46.80586949999999,23.349348125581393
User_1138,Chevy Bolt,85.0,Station_393,San Francisco,2024-02-17 09:00:00,2024-02-17 09:46:00,53.35952018,11.31413119,23.05786523,Afternoon,29.87716838,95.53543665,156.48543,3.507413685,0.0,Level 2,Commuter,46.0,65.65826827,69.59937414782608
User_1139,BMW i3,62.0,Station_201,Chicago,2024-02-17 10:00:00,2024-02-17 11:40:00,76.03768938,14.89290278,14.95695677,Night,87.91245387,67.04978614,259.7179827,23.18945599,4.0,DC Fast Charger,Long-Distance Traveler,100.0,-20.86266773,45.622613628
User_1140,BMW i3,75.0,Station_494,Los Angeles,2024-02-17 11:00:00,2024-02-17 12:16:00,9.793349071,12.88657348,20.91127456,Night,89.0376977,54.07412809,60.32845632,31.35439387,6.0,Level 1,Commuter,76.0,-34.96356960999999,7.731591371842105
User_1141,Hyundai Kona,85.0,Station_200,Houston,2024-02-17 12:00:00,2024-02-17 13:48:00,45.45344885,28.19404206,39.59705008,Night,18.30616688,66.42847642,131.054241,28.51369445,7.0,DC Fast Charger,Commuter,108.0,48.122309539999996,25.251916027777778
User_1142,Hyundai Kona,100.0,Station_255,New York,2024-02-17 13:00:00,2024-02-17 15:19:00,31.72868229,37.50320207,28.37686054,Morning,76.84081237,87.55877969,47.41621153,7.580039233,0.0,Level 2,Commuter,139.0,10.71796732,13.695834082014386
User_1143,Tesla Model 3,62.0,Station_179,San Francisco,2024-02-17 14:00:00,2024-02-17 14:42:00,76.16478844,32.55745823,26.76560963,Evening,24.92849741,79.55761465,82.9998087,38.50327216,4.0,Level 2,Long-Distance Traveler,42.0,54.62911724000001,108.80684062857142
User_1144,Nissan Leaf,75.0,Station_35,Houston,2024-02-17 15:00:00,2024-02-17 17:48:00,59.16864336,15.22251353,18.81699477,Afternoon,50.51010597,68.59776437,156.8102394,29.06368772,1.0,DC Fast Charger,Long-Distance Traveler,168.0,18.087658399999995,21.131658342857143
User_1145,Hyundai Kona,179.0130578,Station_82,Los Angeles,2024-02-17 16:00:00,2024-02-17 18:33:00,15.10403338,5.052457492,22.01217435,Night,51.4831863,72.70348805,152.8881913,18.97409285,6.0,Level 1,Commuter,153.0,21.220301750000004,5.92315034509804
User_1146,BMW i3,62.0,Station_389,Chicago,2024-02-17 17:00:00,2024-02-17 19:18:00,66.24653781,37.46234419,13.36898158,Evening,43.85148171,61.64849602,152.2622187,8.954126067,3.0,Level 1,Casual Driver,138.0,17.79701431,28.802842526086962
User_1147,Chevy Bolt,75.0,Station_398,New York,2024-02-17 18:00:00,2024-02-17 19:59:00,30.72616074,11.21578928,37.96466229,Night,41.89555932,79.16128258,207.4817709,-4.446256768,5.0,DC Fast Charger,Commuter,119.0,37.26572326000001,15.492181885714286
User_1148,BMW i3,85.0,Station_220,San Francisco,2024-02-17 19:00:00,2024-02-17 20:55:00,77.69304557,26.69194666,21.98859047,Night,11.30120593,80.99869116,15.21513657,-8.374006203,0.0,Level 2,Commuter,115.0,69.69748523000001,40.535502036521734
User_1149,Nissan Leaf,100.0,Station_158,Houston,2024-02-17 20:00:00,2024-02-17 22:01:00,77.12500791,39.42909617,29.78525366,Morning,62.32264056,81.40719887,272.7951713,-3.663579909,1.0,Level 1,Casual Driver,121.0,19.08455831,38.24380557520661
User_1150,BMW i3,100.0,Station_4,Houston,2024-02-17 21:00:00,2024-02-17 21:53:00,8.28243854,11.01799661,27.32656052,Morning,76.66998194,62.00647452,216.5024785,-2.64529743,2.0,DC Fast Charger,Commuter,53.0,-14.663507420000002,9.376345516981132
User_1151,Tesla Model 3,75.0,Station_167,New York,2024-02-17 22:00:00,2024-02-17 23:42:00,50.53053057,34.63627057,5.114862623,Evening,25.34809143,63.66223405,62.52915279,-9.162198722,0.0,DC Fast Charger,Commuter,102.0,38.31414262,29.723841511764707
User_1152,Nissan Leaf,65.97404605,Station_468,Chicago,2024-02-17 23:00:00,2024-02-17 23:33:00,64.93050646,45.60140062,38.45485061,Night,58.16252769,72.85889431,115.7324309,26.67724486,2.0,Level 2,Long-Distance Traveler,33.0,14.69636662,118.0554662909091
User_1153,Chevy Bolt,85.0,Station_448,Los Angeles,2024-02-18 00:00:00,2024-02-18 02:22:00,41.08911136,39.40495249,11.08305211,Afternoon,34.07169387,98.86668914,156.48543,32.31104853,5.0,Level 2,Commuter,142.0,64.79499527000002,17.361596349295773
User_1154,Tesla Model 3,62.0,Station_409,Chicago,2024-02-18 01:00:00,2024-02-18 02:15:00,55.62849667,8.179964336,25.71781875,Afternoon,50.62758826,53.24869712,294.2932328,14.56457113,6.0,Level 1,Casual Driver,75.0,2.6211088599999997,44.502797336
User_1155,Nissan Leaf,85.0,Station_412,Chicago,2024-02-18 02:00:00,2024-02-18 02:47:00,41.9932622,6.48334058,30.37971193,Afternoon,46.35478933,91.10688128,54.26809122,37.28982997,4.0,Level 1,Long-Distance Traveler,47.0,44.75209194999999,53.60841982978723
User_1156,Chevy Bolt,24.73997471,Station_204,Chicago,2024-02-18 03:00:00,2024-02-18 04:12:00,38.69718657,30.84681888,12.73212185,Evening,27.79052641,54.73692997,384.6905686,36.6631708,5.0,Level 1,Long-Distance Traveler,72.0,26.94640356,32.247655475
User_1157,Tesla Model 3,84.63170319,Station_194,New York,2024-02-18 04:00:00,2024-02-18 07:57:00,62.26265635,23.57785072,17.18551041,Morning,34.70206211,51.28401319,299.6629508,9.250148405,2.0,Level 2,Casual Driver,237.0,16.581951080000003,15.762697810126582
User_1158,Tesla Model 3,62.0,Station_235,New York,2024-02-18 05:00:00,2024-02-18 08:10:00,35.84413909,34.7409837,13.90718177,Evening,55.96080796,87.105568,263.5762086,9.187857177,6.0,DC Fast Charger,Casual Driver,190.0,31.14476004000001,11.319201817894736
